2020-10-21 12:46:56,b'#COP15 and #COP25 Zim feed back meeting key messages from @jeremymsho \xe2\x80\x98young people are real stakeholders and shld\xe2\x80\xa6 https://t.co/4yfftVSod1'
2020-10-21 12:22:17,b'RT @AyiccZim: We are hosting #COY15 and #COP25 Zimbabwe Youth Feedback Meeting and a road map to #COY16 and #COP26 @jeanbetrand_ is\nPresent\xe2\x80\xa6'
2020-10-21 10:37:46,b'RT @greengovzw1: @greengovzw1 is currently participating in the #COY15 &amp; #COP25 Zimbabwe Youth Feedback Meeting being hosted by @METHI_Zimb\xe2\x80\xa6'
2020-10-21 10:15:27,b'RT @AyiccZim: We are hosting #COY15 and #COP25 Zimbabwe Youth Feedback Meeting and a road map to #COY16 and #COP26 @jeanbetrand_ is\nPresent\xe2\x80\xa6'
2020-10-21 08:49:21,b'RT @greengovzw1: @greengovzw1 is currently participating in the #COY15 &amp; #COP25 Zimbabwe Youth Feedback Meeting being hosted by @METHI_Zimb\xe2\x80\xa6'
2020-10-21 08:47:57,b'RT @greengovzw1: @greengovzw1 is currently participating in the #COY15 &amp; #COP25 Zimbabwe Youth Feedback Meeting being hosted by @METHI_Zimb\xe2\x80\xa6'
2020-10-21 08:47:46,b'RT @greengovzw1: @greengovzw1 is currently participating in the #COY15 &amp; #COP25 Zimbabwe Youth Feedback Meeting being hosted by @METHI_Zimb\xe2\x80\xa6'
2020-10-21 08:27:31,b'RT @greengovzw1: @greengovzw1 is currently participating in the #COY15 &amp; #COP25 Zimbabwe Youth Feedback Meeting being hosted by @METHI_Zimb\xe2\x80\xa6'
2020-10-21 08:20:48,b'RT @arikring: @dotcommodity @Totalrecoverys1 @THEnergyNet @AmazingChevVolt @Jackthelad1947 @mwt2008 @FSS_Tech @ProfRayWills @kashthefuturis\xe2\x80\xa6'
2020-10-21 08:20:17,b'RT @greengovzw1: @greengovzw1 is currently participating in the #COY15 &amp; #COP25 Zimbabwe Youth Feedback Meeting being hosted by @METHI_Zimb\xe2\x80\xa6'
2020-10-21 08:13:00,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-21 08:11:03,b'RT @arikring: @dotcommodity @Totalrecoverys1 @THEnergyNet @AmazingChevVolt @Jackthelad1947 @mwt2008 @FSS_Tech @ProfRayWills @kashthefuturis\xe2\x80\xa6'
2020-10-21 08:10:14,b'RT @arikring: @dotcommodity @Totalrecoverys1 @THEnergyNet @AmazingChevVolt @Jackthelad1947 @mwt2008 @FSS_Tech @ProfRayWills @kashthefuturis\xe2\x80\xa6'
2020-10-21 08:06:23,b'RT @greengovzw1: @greengovzw1 is currently participating in the #COY15 &amp; #COP25 Zimbabwe Youth Feedback Meeting being hosted by @METHI_Zimb\xe2\x80\xa6'
2020-10-21 08:06:07,b'RT @AyiccZim: We are hosting #COY15 and #COP25 Zimbabwe Youth Feedback Meeting and a road map to #COY16 and #COP26 @jeanbetrand_ is\nPresent\xe2\x80\xa6'
2020-10-21 08:04:37,b'RT @AyiccZim: We are hosting #COY15 and #COP25 Zimbabwe Youth Feedback Meeting and a road map to #COY16 and #COP26 @jeanbetrand_ is\nPresent\xe2\x80\xa6'
2020-10-21 08:04:30,b'@greengovzw1 is currently participating in the #COY15 &amp; #COP25 Zimbabwe Youth Feedback Meeting being hosted by\xe2\x80\xa6 https://t.co/hiiWP2WG6M'
2020-10-21 08:04:08,b'We are hosting #COY15 and #COP25 Zimbabwe Youth Feedback Meeting and a road map to #COY16 and #COP26 @jeanbetrand_\xe2\x80\xa6 https://t.co/jV3nY4sC4F'
2020-10-21 07:55:18,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-21 06:53:33,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-21 06:19:00,b'RT @WMO: #Climateservices have led to improved agricultural and food security outcomes. Investments overall have a cost benefit ratio of on\xe2\x80\xa6'
2020-10-21 05:21:07,b'RT @xineleclerc: See this Emotional Resilience Toolkit from the Climate Therapy Alliance for how to work through climate grief and avoid bu\xe2\x80\xa6'
2020-10-21 04:50:33,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-20 18:07:13,"b'RT @SusaninLangside: Among the many global discussions about sustainability I\xe2\x80\x99ve been privileged to represent Glasgow at recently, @ICLEI D\xe2\x80\xa6'"
2020-10-20 17:51:44,"b'RT @SusaninLangside: Among the many global discussions about sustainability I\xe2\x80\x99ve been privileged to represent Glasgow at recently, @ICLEI D\xe2\x80\xa6'"
